0.9433 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
7.7516 	EXP 	Created line3 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-3.0, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1, 1, 1]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='line3', opacity=1.0, ori=90.0, pos=array([50.,  0.]), size=array([100.,  10.]), units='pix', vertices=ndarray(...), win=Window(...))
7.7523 	EXP 	Created line4 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-4.0, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1, 1, 1]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='line4', opacity=1.0, ori=90.0, pos=array([150.,   0.]), size=array([100.,  10.]), units='pix', vertices=ndarray(...), win=Window(...))
7.7531 	EXP 	Created probe = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-5.0, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1, 1, 1]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='probe', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([10., 10.]), units='pix', vertices=ndarray(...), win=Window(...), windingRule=None)
7.7547 	EXP 	Created fixation = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=0.0, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1, 1, 1]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='fixation', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([10., 10.]), units='pix', vertices=ndarray(...), win=Window(...), windingRule=None)
7.7555 	EXP 	Created line1 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-1.0, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1, 1, 1]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='line1', opacity=1.0, ori=90.0, pos=array([-150.,    0.]), size=array([100.,  10.]), units='pix', vertices=ndarray(...), win=Window(...))
7.7562 	EXP 	Created line2 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-2.0, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1, 1, 1]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='line2', opacity=1.0, ori=90.0, pos=array([-50.,   0.]), size=array([100.,  10.]), units='pix', vertices=ndarray(...), win=Window(...))
7.7569 	EXP 	Created line3 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-3.0, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1, 1, 1]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='line3', opacity=1.0, ori=90.0, pos=array([50.,  0.]), size=array([100.,  10.]), units='pix', vertices=ndarray(...), win=Window(...))
7.7592 	EXP 	Created line4 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-4.0, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1, 1, 1]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='line4', opacity=1.0, ori=90.0, pos=array([150.,   0.]), size=array([100.,  10.]), units='pix', vertices=ndarray(...), win=Window(...))
7.7601 	EXP 	Created probe = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-5.0, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1, 1, 1]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='probe', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([10., 10.]), units='pix', vertices=ndarray(...), win=Window(...), windingRule=None)
7.7645 	EXP 	Imported /Users/tanmayikalapatapu/Downloads/lab report 4_data.xlsx as conditions, 4 conditions, 2 params
7.7653 	EXP 	Created sequence: sequential, trialTypes=4, nReps=24, seed=None
7.7663 	EXP 	New trial (rep=0, index=0): {'pos': -50.0, 'corr_resp': 'x'}
7.7767 	EXP 	fixation: autoDraw = True
8.8276 	EXP 	line1: autoDraw = True
8.8276 	EXP 	line2: autoDraw = True
8.8276 	EXP 	line3: autoDraw = True
8.8276 	EXP 	line4: autoDraw = True
8.8368 	EXP 	fixation: autoDraw = False
9.7692 	EXP 	probe: autoDraw = True
11.9837 	EXP 	New trial (rep=0, index=1): {'pos': 150.0, 'corr_resp': 'v'}
12.0071 	DATA 	Keypress: x
12.0131 	EXP 	fixation: autoDraw = False
12.0131 	EXP 	line1: autoDraw = False
12.0131 	EXP 	line2: autoDraw = False
12.0131 	EXP 	line3: autoDraw = False
12.0131 	EXP 	line4: autoDraw = False
12.0131 	EXP 	probe: autoDraw = False
12.0131 	EXP 	fixation: autoDraw = True
12.9864 	EXP 	line1: autoDraw = True
12.9864 	EXP 	line2: autoDraw = True
12.9864 	EXP 	line3: autoDraw = True
12.9864 	EXP 	line4: autoDraw = True
13.0193 	EXP 	fixation: autoDraw = False
13.9863 	EXP 	probe: autoDraw = True
15.0385 	EXP 	New trial (rep=0, index=2): {'pos': 50.0, 'corr_resp': 'c'}
15.0423 	DATA 	Keypress: v
15.0530 	EXP 	fixation: autoDraw = False
15.0530 	EXP 	line1: autoDraw = False
15.0530 	EXP 	line2: autoDraw = False
15.0530 	EXP 	line3: autoDraw = False
15.0530 	EXP 	line4: autoDraw = False
15.0530 	EXP 	probe: autoDraw = False
15.0530 	EXP 	fixation: autoDraw = True
16.0528 	EXP 	fixation: autoDraw = False
16.0528 	EXP 	line1: autoDraw = True
16.0528 	EXP 	line2: autoDraw = True
16.0528 	EXP 	line3: autoDraw = True
16.0528 	EXP 	line4: autoDraw = True
17.0527 	EXP 	probe: autoDraw = True
17.9719 	EXP 	New trial (rep=0, index=3): {'pos': -150.0, 'corr_resp': 'z'}
17.9757 	DATA 	Keypress: c
17.9864 	EXP 	fixation: autoDraw = False
17.9864 	EXP 	line1: autoDraw = False
17.9864 	EXP 	line2: autoDraw = False
17.9864 	EXP 	line3: autoDraw = False
17.9864 	EXP 	line4: autoDraw = False
17.9864 	EXP 	probe: autoDraw = False
17.9864 	EXP 	fixation: autoDraw = True
18.9868 	EXP 	fixation: autoDraw = False
18.9868 	EXP 	line1: autoDraw = True
18.9868 	EXP 	line2: autoDraw = True
18.9868 	EXP 	line3: autoDraw = True
18.9868 	EXP 	line4: autoDraw = True
19.9864 	EXP 	probe: autoDraw = True
20.7224 	EXP 	New trial (rep=1, index=0): {'pos': -50.0, 'corr_resp': 'x'}
20.7257 	DATA 	Keypress: z
20.7368 	EXP 	fixation: autoDraw = False
20.7368 	EXP 	line1: autoDraw = False
20.7368 	EXP 	line2: autoDraw = False
20.7368 	EXP 	line3: autoDraw = False
20.7368 	EXP 	line4: autoDraw = False
20.7368 	EXP 	probe: autoDraw = False
20.7368 	EXP 	fixation: autoDraw = True
21.7360 	EXP 	fixation: autoDraw = False
21.7360 	EXP 	line1: autoDraw = True
21.7360 	EXP 	line2: autoDraw = True
21.7360 	EXP 	line3: autoDraw = True
21.7360 	EXP 	line4: autoDraw = True
22.7371 	EXP 	probe: autoDraw = True
23.4385 	EXP 	New trial (rep=1, index=1): {'pos': 150.0, 'corr_resp': 'v'}
23.4416 	DATA 	Keypress: c
23.4528 	EXP 	fixation: autoDraw = False
23.4528 	EXP 	line1: autoDraw = False
23.4528 	EXP 	line2: autoDraw = False
23.4528 	EXP 	line3: autoDraw = False
23.4528 	EXP 	line4: autoDraw = False
23.4528 	EXP 	probe: autoDraw = False
23.4528 	EXP 	fixation: autoDraw = True
24.4528 	EXP 	fixation: autoDraw = False
24.4528 	EXP 	line1: autoDraw = True
24.4528 	EXP 	line2: autoDraw = True
24.4528 	EXP 	line3: autoDraw = True
24.4528 	EXP 	line4: autoDraw = True
25.4534 	EXP 	probe: autoDraw = True
25.9722 	EXP 	New trial (rep=1, index=2): {'pos': 50.0, 'corr_resp': 'c'}
25.9752 	DATA 	Keypress: v
25.9870 	EXP 	fixation: autoDraw = False
25.9870 	EXP 	line1: autoDraw = False
25.9870 	EXP 	line2: autoDraw = False
25.9870 	EXP 	line3: autoDraw = False
25.9870 	EXP 	line4: autoDraw = False
25.9870 	EXP 	probe: autoDraw = False
25.9870 	EXP 	fixation: autoDraw = True
26.9870 	EXP 	fixation: autoDraw = False
26.9870 	EXP 	line1: autoDraw = True
26.9870 	EXP 	line2: autoDraw = True
26.9870 	EXP 	line3: autoDraw = True
26.9870 	EXP 	line4: autoDraw = True
27.9861 	EXP 	probe: autoDraw = True
28.7058 	EXP 	New trial (rep=1, index=3): {'pos': -150.0, 'corr_resp': 'z'}
28.7095 	DATA 	Keypress: c
28.7197 	EXP 	fixation: autoDraw = False
28.7197 	EXP 	line1: autoDraw = False
28.7197 	EXP 	line2: autoDraw = False
28.7197 	EXP 	line3: autoDraw = False
28.7197 	EXP 	line4: autoDraw = False
28.7197 	EXP 	probe: autoDraw = False
28.7197 	EXP 	fixation: autoDraw = True
29.7200 	EXP 	fixation: autoDraw = False
29.7200 	EXP 	line1: autoDraw = True
29.7200 	EXP 	line2: autoDraw = True
29.7200 	EXP 	line3: autoDraw = True
29.7200 	EXP 	line4: autoDraw = True
30.7205 	EXP 	probe: autoDraw = True
31.3544 	EXP 	New trial (rep=2, index=0): {'pos': -50.0, 'corr_resp': 'x'}
31.3571 	DATA 	Keypress: z
31.3705 	EXP 	fixation: autoDraw = False
31.3705 	EXP 	line1: autoDraw = False
31.3705 	EXP 	line2: autoDraw = False
31.3705 	EXP 	line3: autoDraw = False
31.3705 	EXP 	line4: autoDraw = False
31.3705 	EXP 	probe: autoDraw = False
31.3705 	EXP 	fixation: autoDraw = True
32.3536 	EXP 	line1: autoDraw = True
32.3536 	EXP 	line2: autoDraw = True
32.3536 	EXP 	line3: autoDraw = True
32.3536 	EXP 	line4: autoDraw = True
32.3701 	EXP 	fixation: autoDraw = False
33.3535 	EXP 	probe: autoDraw = True
33.9889 	EXP 	New trial (rep=2, index=1): {'pos': 150.0, 'corr_resp': 'v'}
33.9915 	DATA 	Keypress: c
34.0038 	EXP 	fixation: autoDraw = False
34.0038 	EXP 	line1: autoDraw = False
34.0038 	EXP 	line2: autoDraw = False
34.0038 	EXP 	line3: autoDraw = False
34.0038 	EXP 	line4: autoDraw = False
34.0038 	EXP 	probe: autoDraw = False
34.0038 	EXP 	fixation: autoDraw = True
35.0040 	EXP 	fixation: autoDraw = False
35.0040 	EXP 	line1: autoDraw = True
35.0040 	EXP 	line2: autoDraw = True
35.0040 	EXP 	line3: autoDraw = True
35.0040 	EXP 	line4: autoDraw = True
36.0055 	EXP 	probe: autoDraw = True
36.6389 	EXP 	New trial (rep=2, index=2): {'pos': 50.0, 'corr_resp': 'c'}
36.6420 	DATA 	Keypress: v
36.6540 	EXP 	fixation: autoDraw = False
36.6540 	EXP 	line1: autoDraw = False
36.6540 	EXP 	line2: autoDraw = False
36.6540 	EXP 	line3: autoDraw = False
36.6540 	EXP 	line4: autoDraw = False
36.6540 	EXP 	probe: autoDraw = False
36.6540 	EXP 	fixation: autoDraw = True
37.6378 	EXP 	line1: autoDraw = True
37.6378 	EXP 	line2: autoDraw = True
37.6378 	EXP 	line3: autoDraw = True
37.6378 	EXP 	line4: autoDraw = True
37.6542 	EXP 	fixation: autoDraw = False
38.6544 	EXP 	probe: autoDraw = True
39.5723 	EXP 	New trial (rep=2, index=3): {'pos': -150.0, 'corr_resp': 'z'}
39.5754 	DATA 	Keypress: c
39.5872 	EXP 	fixation: autoDraw = False
39.5872 	EXP 	line1: autoDraw = False
39.5872 	EXP 	line2: autoDraw = False
39.5872 	EXP 	line3: autoDraw = False
39.5872 	EXP 	line4: autoDraw = False
39.5872 	EXP 	probe: autoDraw = False
39.5872 	EXP 	fixation: autoDraw = True
40.5869 	EXP 	fixation: autoDraw = False
40.5869 	EXP 	line1: autoDraw = True
40.5869 	EXP 	line2: autoDraw = True
40.5869 	EXP 	line3: autoDraw = True
40.5869 	EXP 	line4: autoDraw = True
41.5868 	EXP 	probe: autoDraw = True
42.3887 	EXP 	New trial (rep=3, index=0): {'pos': -50.0, 'corr_resp': 'x'}
42.3924 	DATA 	Keypress: z
42.4036 	EXP 	fixation: autoDraw = False
42.4036 	EXP 	line1: autoDraw = False
42.4036 	EXP 	line2: autoDraw = False
42.4036 	EXP 	line3: autoDraw = False
42.4036 	EXP 	line4: autoDraw = False
42.4036 	EXP 	probe: autoDraw = False
42.4036 	EXP 	fixation: autoDraw = True
43.4030 	EXP 	fixation: autoDraw = False
43.4030 	EXP 	line1: autoDraw = True
43.4030 	EXP 	line2: autoDraw = True
43.4030 	EXP 	line3: autoDraw = True
43.4030 	EXP 	line4: autoDraw = True
44.4034 	EXP 	probe: autoDraw = True
45.2058 	EXP 	New trial (rep=3, index=1): {'pos': 150.0, 'corr_resp': 'v'}
45.2088 	DATA 	Keypress: x
45.2205 	EXP 	fixation: autoDraw = False
45.2205 	EXP 	line1: autoDraw = False
45.2205 	EXP 	line2: autoDraw = False
45.2205 	EXP 	line3: autoDraw = False
45.2205 	EXP 	line4: autoDraw = False
45.2205 	EXP 	probe: autoDraw = False
45.2205 	EXP 	fixation: autoDraw = True
46.2208 	EXP 	fixation: autoDraw = False
46.2208 	EXP 	line1: autoDraw = True
46.2208 	EXP 	line2: autoDraw = True
46.2208 	EXP 	line3: autoDraw = True
46.2208 	EXP 	line4: autoDraw = True
47.2041 	EXP 	probe: autoDraw = True
48.2726 	EXP 	New trial (rep=3, index=2): {'pos': 50.0, 'corr_resp': 'c'}
48.2751 	DATA 	Keypress: v
48.2877 	EXP 	fixation: autoDraw = False
48.2877 	EXP 	line1: autoDraw = False
48.2877 	EXP 	line2: autoDraw = False
48.2877 	EXP 	line3: autoDraw = False
48.2877 	EXP 	line4: autoDraw = False
48.2877 	EXP 	probe: autoDraw = False
48.2877 	EXP 	fixation: autoDraw = True
49.2876 	EXP 	fixation: autoDraw = False
49.2876 	EXP 	line1: autoDraw = True
49.2876 	EXP 	line2: autoDraw = True
49.2876 	EXP 	line3: autoDraw = True
49.2876 	EXP 	line4: autoDraw = True
50.2874 	EXP 	probe: autoDraw = True
51.0723 	EXP 	New trial (rep=3, index=3): {'pos': -150.0, 'corr_resp': 'z'}
51.0749 	DATA 	Keypress: c
51.0877 	EXP 	fixation: autoDraw = False
51.0877 	EXP 	line1: autoDraw = False
51.0877 	EXP 	line2: autoDraw = False
51.0877 	EXP 	line3: autoDraw = False
51.0877 	EXP 	line4: autoDraw = False
51.0877 	EXP 	probe: autoDraw = False
51.0877 	EXP 	fixation: autoDraw = True
52.0877 	EXP 	fixation: autoDraw = False
52.0877 	EXP 	line1: autoDraw = True
52.0877 	EXP 	line2: autoDraw = True
52.0877 	EXP 	line3: autoDraw = True
52.0877 	EXP 	line4: autoDraw = True
53.0875 	EXP 	probe: autoDraw = True
53.9893 	EXP 	New trial (rep=4, index=0): {'pos': -50.0, 'corr_resp': 'x'}
53.9923 	DATA 	Keypress: z
54.0041 	EXP 	fixation: autoDraw = False
54.0041 	EXP 	line1: autoDraw = False
54.0041 	EXP 	line2: autoDraw = False
54.0041 	EXP 	line3: autoDraw = False
54.0041 	EXP 	line4: autoDraw = False
54.0041 	EXP 	probe: autoDraw = False
54.0041 	EXP 	fixation: autoDraw = True
55.0040 	EXP 	fixation: autoDraw = False
55.0040 	EXP 	line1: autoDraw = True
55.0040 	EXP 	line2: autoDraw = True
55.0040 	EXP 	line3: autoDraw = True
55.0040 	EXP 	line4: autoDraw = True
55.9877 	EXP 	probe: autoDraw = True
56.6561 	EXP 	New trial (rep=4, index=1): {'pos': 150.0, 'corr_resp': 'v'}
56.6592 	DATA 	Keypress: x
56.6709 	EXP 	fixation: autoDraw = False
56.6709 	EXP 	line1: autoDraw = False
56.6709 	EXP 	line2: autoDraw = False
56.6709 	EXP 	line3: autoDraw = False
56.6709 	EXP 	line4: autoDraw = False
56.6709 	EXP 	probe: autoDraw = False
56.6709 	EXP 	fixation: autoDraw = True
57.6708 	EXP 	fixation: autoDraw = False
57.6708 	EXP 	line1: autoDraw = True
57.6708 	EXP 	line2: autoDraw = True
57.6708 	EXP 	line3: autoDraw = True
57.6708 	EXP 	line4: autoDraw = True
58.6715 	EXP 	probe: autoDraw = True
59.2728 	EXP 	New trial (rep=4, index=2): {'pos': 50.0, 'corr_resp': 'c'}
59.2754 	DATA 	Keypress: v
59.2881 	EXP 	fixation: autoDraw = False
59.2881 	EXP 	line1: autoDraw = False
59.2881 	EXP 	line2: autoDraw = False
59.2881 	EXP 	line3: autoDraw = False
59.2881 	EXP 	line4: autoDraw = False
59.2881 	EXP 	probe: autoDraw = False
59.2881 	EXP 	fixation: autoDraw = True
60.2882 	EXP 	fixation: autoDraw = False
60.2882 	EXP 	line1: autoDraw = True
60.2882 	EXP 	line2: autoDraw = True
60.2882 	EXP 	line3: autoDraw = True
60.2882 	EXP 	line4: autoDraw = True
61.2879 	EXP 	probe: autoDraw = True
62.1558 	EXP 	New trial (rep=4, index=3): {'pos': -150.0, 'corr_resp': 'z'}
62.1583 	DATA 	Keypress: c
62.1709 	EXP 	fixation: autoDraw = False
62.1709 	EXP 	line1: autoDraw = False
62.1709 	EXP 	line2: autoDraw = False
62.1709 	EXP 	line3: autoDraw = False
62.1709 	EXP 	line4: autoDraw = False
62.1709 	EXP 	probe: autoDraw = False
62.1709 	EXP 	fixation: autoDraw = True
63.1714 	EXP 	fixation: autoDraw = False
63.1714 	EXP 	line1: autoDraw = True
63.1714 	EXP 	line2: autoDraw = True
63.1714 	EXP 	line3: autoDraw = True
63.1714 	EXP 	line4: autoDraw = True
64.1709 	EXP 	probe: autoDraw = True
65.0393 	EXP 	New trial (rep=5, index=0): {'pos': -50.0, 'corr_resp': 'x'}
65.0423 	DATA 	Keypress: z
65.0542 	EXP 	fixation: autoDraw = False
65.0542 	EXP 	line1: autoDraw = False
65.0542 	EXP 	line2: autoDraw = False
65.0542 	EXP 	line3: autoDraw = False
65.0542 	EXP 	line4: autoDraw = False
65.0542 	EXP 	probe: autoDraw = False
65.0542 	EXP 	fixation: autoDraw = True
66.0541 	EXP 	fixation: autoDraw = False
66.0541 	EXP 	line1: autoDraw = True
66.0541 	EXP 	line2: autoDraw = True
66.0541 	EXP 	line3: autoDraw = True
66.0541 	EXP 	line4: autoDraw = True
67.0539 	EXP 	probe: autoDraw = True
67.8233 	EXP 	New trial (rep=5, index=1): {'pos': 150.0, 'corr_resp': 'v'}
67.8269 	DATA 	Keypress: x
67.8372 	EXP 	fixation: autoDraw = False
67.8372 	EXP 	line1: autoDraw = False
67.8372 	EXP 	line2: autoDraw = False
67.8372 	EXP 	line3: autoDraw = False
67.8372 	EXP 	line4: autoDraw = False
67.8372 	EXP 	probe: autoDraw = False
67.8372 	EXP 	fixation: autoDraw = True
68.8379 	EXP 	fixation: autoDraw = False
68.8379 	EXP 	line1: autoDraw = True
68.8379 	EXP 	line2: autoDraw = True
68.8379 	EXP 	line3: autoDraw = True
68.8379 	EXP 	line4: autoDraw = True
69.8375 	EXP 	probe: autoDraw = True
70.5228 	EXP 	New trial (rep=5, index=2): {'pos': 50.0, 'corr_resp': 'c'}
70.5258 	DATA 	Keypress: v
70.5380 	EXP 	fixation: autoDraw = False
70.5380 	EXP 	line1: autoDraw = False
70.5380 	EXP 	line2: autoDraw = False
70.5380 	EXP 	line3: autoDraw = False
70.5380 	EXP 	line4: autoDraw = False
70.5380 	EXP 	probe: autoDraw = False
70.5380 	EXP 	fixation: autoDraw = True
71.5371 	EXP 	fixation: autoDraw = False
71.5371 	EXP 	line1: autoDraw = True
71.5371 	EXP 	line2: autoDraw = True
71.5371 	EXP 	line3: autoDraw = True
71.5371 	EXP 	line4: autoDraw = True
72.5369 	EXP 	probe: autoDraw = True
73.2734 	EXP 	New trial (rep=5, index=3): {'pos': -150.0, 'corr_resp': 'z'}
73.2765 	DATA 	Keypress: c
73.2874 	EXP 	fixation: autoDraw = False
73.2874 	EXP 	line1: autoDraw = False
73.2874 	EXP 	line2: autoDraw = False
73.2874 	EXP 	line3: autoDraw = False
73.2874 	EXP 	line4: autoDraw = False
73.2874 	EXP 	probe: autoDraw = False
73.2874 	EXP 	fixation: autoDraw = True
74.2875 	EXP 	fixation: autoDraw = False
74.2875 	EXP 	line1: autoDraw = True
74.2875 	EXP 	line2: autoDraw = True
74.2875 	EXP 	line3: autoDraw = True
74.2875 	EXP 	line4: autoDraw = True
75.2877 	EXP 	probe: autoDraw = True
76.0562 	EXP 	New trial (rep=6, index=0): {'pos': -50.0, 'corr_resp': 'x'}
76.0592 	DATA 	Keypress: z
76.0706 	EXP 	fixation: autoDraw = False
76.0706 	EXP 	line1: autoDraw = False
76.0706 	EXP 	line2: autoDraw = False
76.0706 	EXP 	line3: autoDraw = False
76.0706 	EXP 	line4: autoDraw = False
76.0706 	EXP 	probe: autoDraw = False
76.0706 	EXP 	fixation: autoDraw = True
77.0711 	EXP 	fixation: autoDraw = False
77.0711 	EXP 	line1: autoDraw = True
77.0711 	EXP 	line2: autoDraw = True
77.0711 	EXP 	line3: autoDraw = True
77.0711 	EXP 	line4: autoDraw = True
78.0709 	EXP 	probe: autoDraw = True
79.3081 	DATA 	Keypress: x
79.3232 	EXP 	New trial (rep=6, index=1): {'pos': 150.0, 'corr_resp': 'v'}
79.3374 	EXP 	fixation: autoDraw = False
79.3374 	EXP 	line1: autoDraw = False
79.3374 	EXP 	line2: autoDraw = False
79.3374 	EXP 	line3: autoDraw = False
79.3374 	EXP 	line4: autoDraw = False
79.3374 	EXP 	probe: autoDraw = False
79.3374 	EXP 	fixation: autoDraw = True
80.3377 	EXP 	fixation: autoDraw = False
80.3377 	EXP 	line1: autoDraw = True
80.3377 	EXP 	line2: autoDraw = True
80.3377 	EXP 	line3: autoDraw = True
80.3377 	EXP 	line4: autoDraw = True
81.3376 	EXP 	probe: autoDraw = True
82.4734 	EXP 	New trial (rep=6, index=2): {'pos': 50.0, 'corr_resp': 'c'}
82.4763 	DATA 	Keypress: v
82.4881 	EXP 	fixation: autoDraw = False
82.4881 	EXP 	line1: autoDraw = False
82.4881 	EXP 	line2: autoDraw = False
82.4881 	EXP 	line3: autoDraw = False
82.4881 	EXP 	line4: autoDraw = False
82.4881 	EXP 	probe: autoDraw = False
82.4881 	EXP 	fixation: autoDraw = True
83.4874 	EXP 	fixation: autoDraw = False
83.4874 	EXP 	line1: autoDraw = True
83.4874 	EXP 	line2: autoDraw = True
83.4874 	EXP 	line3: autoDraw = True
83.4874 	EXP 	line4: autoDraw = True
84.4874 	EXP 	probe: autoDraw = True
85.2404 	EXP 	New trial (rep=6, index=3): {'pos': -150.0, 'corr_resp': 'z'}
85.2433 	DATA 	Keypress: c
85.2550 	EXP 	fixation: autoDraw = False
85.2550 	EXP 	line1: autoDraw = False
